id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
2367,32, Private,73199, 12th,8, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines
2368,34, Private,66561, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,37, United-States
2369,35, Local-gov,179151, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States
2370,44, Private,172364, 1st-4th,2, Married-civ-spouse, Transport-moving, Wife, White, Female,3908,0,60, United-States
2371,38, ?,115376, Some-college,10, Married-civ-spouse, ?, Wife, Black, Female,0,0,40, United-States
2372,62, Private,394645, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States
2373,66, Private,115880, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3818,0,40, United-States
2374,34, Private,124827, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States
2375,30, Private,180317, Assoc-voc,11, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
2376,19, ?,232060, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States
2377,31, Private,305619, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
2378,21, Private,195571, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States
2379,58, Local-gov,158357, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
2380,53, Private,180062, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2381,46, Private,193188, Masters,14, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States
2382,51, State-gov,79324, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States
2383,53, Self-emp-inc,69372, Doctorate,16, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India
2384,32, Private,121769, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2385,30, Private,127875, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
2386,46, Private,212944, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States
2387,29, Private,204663, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,3325,0,40, United-States
2388,36, Private,305379, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States
2389,60, Self-emp-not-inc,197060, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States
2390,44, Private,858091, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States
2391,55, Private,118057, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Male,0,0,51, United-States
2392,46, Local-gov,149551, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,5013,0,50, United-States
2393,54, Private,27484, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
2394,46, Private,158825, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,14344,0,40, United-States
2395,35, Private,61343, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States
2396,23, Private,193537, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States
2397,43, Private,142725, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,80, United-States
2398,22, Private,191265, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States
2399,38, Local-gov,30056, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
2400,24, Private,187229, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States
2401,38, Private,167440, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
2402,28, Local-gov,257124, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, United-States
2403,51, Self-emp-not-inc,321865, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,99, United-States
2404,48, Private,183610, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States
2405,35, Private,128516, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States
2406,63, Private,223637, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, United-States
2407,24, Private,135267, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
2408,50, Private,230858, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
2409,35, Federal-gov,170425, Assoc-acdm,12, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States
2410,32, Private,100135, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States
2411,18, Private,103339, 10th,6, Never-married, Sales, Own-child, White, Female,0,1719,16, United-States
2412,39, Local-gov,364782, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
2413,53, Private,308764, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States
2414,34, Private,405713, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States
2415,29, Private,114968, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
2416,35, Private,182189, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
2417,39, Self-emp-not-inc,245361, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States
2418,58, Private,186121, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States
2419,33, Private,214635, HS-grad,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, ?
2420,33, Private,202046, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
2421,44, State-gov,204361, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
2422,37, Private,143774, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States
2423,32, Local-gov,210973, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States
2424,40, Private,85019, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, ?
2425,33, Private,236396, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,55, United-States
2426,29, Private,360401, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,1719,48, United-States
2427,26, State-gov,93806, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,25, United-States
2428,21, Private,356286, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States
2429,60, Private,248160, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
2430,78, Local-gov,87052, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States
2431,20, Private,44793, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States
2432,36, Private,49115, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,44, United-States
2433,63, Private,151364, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, United-States
2434,43, Private,107584, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States
2435,24, Private,332155, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, United-States
2436,21, Private,228326, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States
2437,44, Private,144925, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,3325,0,40, United-States
2438,45, Self-emp-not-inc,28119, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States
2439,61, Self-emp-not-inc,48846, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States
2440,51, Private,229259, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
2441,30, Private,415922, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,32, United-States
2442,82, Self-emp-not-inc,121944, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
2443,48, Local-gov,452402, Doctorate,16, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,15, United-States
2444,22, Private,181723, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Germany
2445,50, Federal-gov,191013, HS-grad,9, Separated, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States
2446,58, Self-emp-not-inc,115439, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
2447,54, Private,87205, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States
2448,31, Private,264351, 7th-8th,4, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico
2449,64, Private,240357, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
2450,23, Private,66432, Some-college,10, Separated, Sales, Unmarried, Black, Female,0,0,35, United-States
2451,33, Private,92462, Assoc-acdm,12, Never-married, Sales, Unmarried, Black, Male,0,0,32, United-States
2452,49, Private,149337, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States
2453,39, Private,421633, Assoc-acdm,12, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
2454,18, Private,78528, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States
2455,18, Private,110230, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,5, United-States
2456,51, Private,143822, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2457,45, State-gov,30219, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
2458,29, Private,210945, 11th,7, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
2459,29, Private,191177, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,18, United-States
2460,22, Private,306868, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States
2461,31, Local-gov,101761, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
2462,62, Private,44013, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2463,20, ?,121389, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,32, United-States
2464,30, Private,69235, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan
2465,42, Self-emp-inc,240628, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States
2466,50, Private,268913, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran
2467,28, ?,147719, Some-college,10, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,48, India
2468,53, Private,164198, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States
2469,59, Self-emp-not-inc,49893, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male,0,0,24, United-States
2470,47, Local-gov,150211, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
2471,30, State-gov,182271, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States
2472,27, Private,221977, 1st-4th,2, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico
2473,22, Private,233923, Assoc-voc,11, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
2474,57, Private,250040, 7th-8th,4, Divorced, Prof-specialty, Other-relative, White, Female,0,0,20, ?
2475,64, Private,183672, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States
2476,57, Private,178154, 10th,6, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States
2477,41, Private,204415, 11th,7, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States
2478,49, Private,169515, 10th,6, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States
2479,36, Local-gov,43712, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States
2480,39, Private,80479, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States
2481,73, Private,39212, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States
2482,31, Self-emp-inc,243165, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
2483,33, Private,172579, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States
2484,58, Private,52090, Prof-school,15, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States
2485,76, Self-emp-not-inc,413699, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,28, United-States
2486,34, Private,312667, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States
2487,45, Private,195918, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States
2488,39, Federal-gov,450770, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States
2489,71, Private,533660, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2490,18, Private,295607, 10th,6, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States
2491,18, Private,145643, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States
2492,34, Private,190228, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States
2493,40, Self-emp-not-inc,182516, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
2494,32, Self-emp-not-inc,109282, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States
2495,38, Private,272017, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
2496,52, Private,264129, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States
2497,45, Self-emp-not-inc,70754, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States
2498,62, Private,68268, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
2499,39, Local-gov,218490, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
2500,22, ?,60331, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,10, United-States
2501,17, ?,188758, 10th,6, Never-married, ?, Own-child, White, Male,0,0,14, United-States
